Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-22-2,1.00,1.01,1.00,1.01,6931449681,2038722002,
2019-21-2,1.01,1.01,1.00,1.00,6765318432,2030389249,
2019-20-2,1.01,1.01,1.00,1.01,8091720630,2035565492,
2019-19-2,1.00,1.01,1.00,1.01,9304885086,2036854533,
2019-18-2,1.00,1.01,0.996481,1.01,9082574152,2032482156,
2019-17-2,1.00,1.01,0.992513,1.00,5746888553,2023392364,
2019-16-2,1.00,1.01,0.998947,1.00,4506743621,2028056761,
2019-15-2,1.01,1.01,1.00,1.00,5016161093,2028414752,
2019-14-2,1.00,1.01,1.00,1.01,4761618448,2034561938,
2019-13-2,1.00,1.01,0.999526,1.00,5228665975,2029480830,
2019-12-2,1.00,1.01,0.998774,1.00,5105059634,2029502697,
2019-11-2,1.00,1.01,1.00,1.00,5144064149,2027856142,
2019-10-2,1.00,1.01,0.999930,1.00,4965113768,2029926999,
2019-9-2,1.00,1.01,0.998761,1.00,4749715865,2021998987,
2019-8-2,1.00,1.01,0.986769,1.00,6153689552,2025330851,
2019-7-2,1.00,1.00,0.998545,1.00,3569921563,2023283054,
2019-6-2,0.999498,1.01,0.992881,1.00,4271302713,2023129504,
2019-5-2,0.998435,1.00,0.995501,0.999532,3691717612,2019910268,
2019-4-2,1.00,1.00,0.997637,0.999826,3770858317,2020505215,
2019-3-2,1.00,1.01,0.998111,1.00,3756996124,2020950151,
2019-2-2,1.01,1.01,1.00,1.00,3806913471,2026311240,
2019-1-2,1.00,1.01,1.00,1.01,3949396927,2033605783,
2019-31-1,1.01,1.01,1.00,1.01,4110696174,2033970566,
2019-30-1,1.01,1.01,1.00,1.01,4249354160,2035381727,
2019-29-1,1.01,1.01,1.01,1.01,4206195777,2039923121,
2019-28-1,1.01,1.01,1.01,1.01,4951907623,2038694610,
2019-27-1,1.01,1.01,1.00,1.01,3932642453,2034836041,
2019-26-1,1.01,1.01,1.00,1.01,3445405585,2035939570,
2019-25-1,1.01,1.01,1.01,1.01,3634209137,2038477177,
2019-24-1,1.01,1.01,1.00,1.01,3581348682,2034477909,
2019-23-1,1.01,1.01,1.01,1.01,3663985821,2033881765,
2019-22-1,1.01,1.02,1.01,1.01,3879616222,2035374036,
2019-21-1,1.02,1.02,1.01,1.01,3497758658,2043620530,
2019-20-1,1.02,1.03,1.01,1.02,4389435191,2050721693,
2019-19-1,1.01,1.02,1.01,1.02,3961648844,2049986707,
2019-18-1,1.02,1.02,1.01,1.02,3661299223,2049916429,
2019-17-1,1.02,1.02,1.01,1.02,4146824182,2039914521,
2019-16-1,1.02,1.02,1.02,1.02,3933540777,2034461698,
2019-15-1,1.02,1.03,1.02,1.02,3956962447,2030634314,
2019-14-1,1.02,1.03,1.01,1.02,4072427029,1994117522,
2019-13-1,1.02,1.04,1.02,1.02,3380321686,1967105373,
2019-12-1,1.02,1.03,1.02,1.02,3258438567,1968628488,
2019-11-1,1.03,1.03,1.02,1.02,4194066259,1973324876,
2019-10-1,1.02,1.05,1.02,1.02,5844376311,1951532809,
2019-9-1,1.02,1.02,1.01,1.02,3694148978,1924061690,
