Date,OpensAt,ClosesAt,HighestAt,LowestAt,VolumeTraded,MarketCap
2019-14-4,5095.76,5184.02,5053.57,5167.72,10391952498,91188595341,
2019-13-4,5088.85,5127.12,5061.59,5096.59,10823289598,89925574875,
2019-12-4,5061.20,5103.27,4955.85,5089.54,13675206312,89792633045,
2019-11-4,5325.08,5354.23,5017.30,5064.49,16555616019,89341168457,
2019-10-4,5204.11,5421.65,5193.38,5324.55,15504590933,93918439274,
2019-9-4,5289.92,5289.92,5167.42,5204.96,14722104361,91799330425,
2019-8-4,5199.84,5318.84,5148.21,5289.77,17154113634,93286365973,
2019-7-4,5062.79,5235.19,5050.41,5198.90,16655416140,91674230186,
2019-6-4,5036.79,5205.82,4992.22,5059.82,16929795194,89212733450,
2019-5-4,4922.81,5053.51,4919.49,5036.68,16837325387,88796118650,
2019-4-4,4971.31,5063.16,4836.79,4922.80,18251810240,86778727821,
2019-3-4,4879.96,5307.00,4876.62,4973.02,22899891582,87655288145,
2019-2-4,4156.92,4905.95,4155.32,4879.88,21315047816,85986009273,
2019-1-4,4105.36,4164.95,4096.90,4158.18,10157794171,73269368747,
2019-31-3,4105.46,4113.02,4094.10,4105.40,9045122443,72339379036,
2019-30-3,4092.14,4296.81,4053.91,4106.66,9732688060,72355190645,
2019-29-3,4068.30,4113.50,4034.10,4098.37,10918665557,72202088875,
2019-28-3,4087.58,4094.90,4040.27,4069.11,9353915899,71678998915,
2019-27-3,3984.24,4087.07,3977.81,4087.07,10897131934,71987847571,
2019-26-3,3969.23,3985.08,3944.75,3985.08,10707678815,70184147203,
2019-25-3,4024.11,4038.84,3934.03,3963.07,10359818883,69789872373,
2019-24-3,4035.16,4040.70,4006.19,4022.17,9144851065,70823042992,
2019-23-3,4022.71,4049.88,4015.96,4035.83,9578850549,71056017910,
2019-22-3,4028.51,4053.91,4021.54,4023.97,9252935969,70840048102,
2019-21-3,4083.95,4097.36,4005.15,4029.33,10831212662,70926226882,
2019-20-3,4070.79,4089.46,4031.11,4087.48,10175916388,71942444088,
2019-19-3,4032.69,4082.22,4023.81,4071.19,9344919956,71647703828,
2019-18-3,4029.97,4071.56,4009.12,4032.51,9646954186,70958165407,
2019-17-3,4047.72,4054.12,4006.41,4025.23,8221625400,70821939585,
2019-16-3,3963.90,4077.04,3961.66,4048.73,9856166973,71227967573,
2019-15-3,3926.66,3968.54,3914.02,3960.91,9394210605,69675002377,
2019-14-3,3905.58,3946.50,3901.30,3924.37,10480789570,69024696307,
2019-13-3,3913.05,3926.60,3891.90,3906.72,9469184841,68706700381,
2019-12-3,3903.76,3926.89,3863.56,3909.16,9809887079,68743000581,
2019-11-3,3953.74,3966.38,3889.24,3905.23,10125901903,68666928025,
2019-10-3,3966.17,3966.17,3924.38,3951.60,9713267607,69475297370,
2019-9-3,3894.55,3987.24,3892.39,3963.31,10796103518,69674508655,
2019-8-3,3913.23,3950.43,3875.23,3901.13,10638638944,68574579320,
2019-7-3,3903.38,3939.37,3894.11,3911.48,9584165519,68749421311,
2019-6-3,3897.08,3919.51,3871.46,3903.94,9175291529,68609885776,
2019-5-3,3759.83,3903.92,3745.18,3896.38,10174126415,68470655400,
2019-4-3,3845.09,3867.38,3733.75,3761.56,9029175788,66094551587,
2019-3-3,3862.27,3875.48,3836.91,3847.18,7253558152,67592376373,
2019-2-3,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371,
2019-1-3,3853.76,3907.80,3851.69,3859.58,7661247975,67796965743,
2019-28-2,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107,
2019-27-2,3857.48,3888.80,3787.06,3851.05,8301309684,67631949500,
2019-26-2,3878.70,3891.58,3837.99,3854.36,7931218996,67683296223,
2019-25-2,3807.00,3913.71,3807.00,3882.70,9318796067,68173204651,
2019-24-2,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404,
2019-23-2,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208,
2019-22-2,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857,
2019-21-2,4000.26,4010.01,3940.11,3954.12,7775128102,69398333876,
2019-20-2,3946.68,4000.49,3926.25,3999.82,8693373948,70194350042,
2019-19-2,3911.66,4010.88,3908.15,3947.09,9933626655,69262673238,
2019-18-2,3671.37,3936.67,3669.98,3915.71,9908216640,68704389994,
2019-17-2,3633.36,3680.54,3619.18,3673.84,7039512503,64453368779,
2019-16-2,3615.27,3652.84,3615.27,3629.79,5934744052,63673369195,
2019-15-2,3617.37,3647.80,3608.21,3620.81,6091952231,63509111125,
2019-14-2,3631.17,3646.26,3607.70,3616.88,6271044418,63434486052,
2019-13-2,3653.60,3669.75,3617.25,3632.07,6438903823,63694394519,
